"","score","text"
"559",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"560",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"561",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"562",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"563",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"564",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"565",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"566",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"567",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"568",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"569",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"570",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"571",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"572",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"573",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"574",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"575",-1,"bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"576",0,"The day #Nitish, #Lalu, #Congress declared tie-up, #BJP got 2/3 majority https://t.co/chme6NW3IP"
"577",0,"Things r quite obvious &amp; very much visible...no big analysis reqd.. jst look at d Crowd reaching #Modi's rallies in contrast2 #Nitish #Lalu"
"578",0,"RT @trendstodayapp: Campaigning for #BiharPolls is about to end, but #Nitish ji &amp; #Lalu ji haven't shared a stage yet: Sushil Modi to #ANI"
"579",0,"#Nitish+Lalu chemistry is not working at all in #BiharPolls. It works to abuse PM #Modi only. https://t.co/aGKPB2Maa4"
"580",0,"RT @trendstodayapp: Campaigning for #BiharPolls is about to end, but #Nitish ji &amp; #Lalu ji haven't shared a stage yet: Sushil Modi to #ANI"
"581",0,"RT @darpans: On a day #Modi tears into #Nitish for ignoring SCs/OBCs/EBCc, Niti Ayog lauds Bihar govt initiative for these groups https://t…"
"582",0,"Campaigning for #BiharPolls is about to end, but #Nitish ji &amp; #Lalu ji haven't shared a stage yet: Sushil Modi to #ANI"
"583",2,"#Lalu did good work for the poor and passed the baton to #Nitish. Their alliance is good: Buxar voter   https://t.co/OMIbuBvH48"
"584",0,"RT @darpans: On a day #Modi tears into #Nitish for ignoring SCs/OBCs/EBCc, Niti Ayog lauds Bihar govt initiative for these groups https://t…"
"585",1,"Exactly... Also people are asking about the promise of #AccheDin... #BiharPolls Litmus test for #Modi and #Nitish  https://t.co/d6VX1DHXpH"
"586",0,"Modi realized in #Bihar tht he is indeed BAHARI not just 2 Bihar but India.U can take out d Indian but not Gujju out of Gujjus. #Nitish"
"587",0,"RT @darpans: On a day #Modi tears into #Nitish for ignoring SCs/OBCs/EBCc, Niti Ayog lauds Bihar govt initiative for these groups https://t…"
"588",0,"RT @Silatoria: @beejoshi Sircar &amp; Ranjan talk #Bihar #elections and #Nitish's and #Modi's development agendas https://t.co/vSkLGbBXtP"
"589",0,"#Lalu association may cost #Nitish CM's post in #Bihar
https://t.co/UHkQocvCd9 https://t.co/pGyt14OWAZ"
"590",0,"Villagers raise anti-#Nitish slogans at Bakhtiyarpur... https://t.co/dCgQlzrvRc"
"591",0,"#BiharPolls LIVE: Third Phase Of Voting Underway; #Lalu, #Nitish, #SushilModi Cast Their Vote
https://t.co/Wr8XaK88pr"
"592",-3,"RT @friendscongress: When #BJP loses badly in #BiharPolls whose resignation will #Prasad demand?:
A. #NaMo
B. #Shah
C. #Shotgun
D. #Bhagwat…"
"593",1,"Why @ArvindKejriwal did not fight #BiharElections , Clear support for @laluprasadrjd &amp; #Nitish Alliance! @DrGPradhan @SapnaAgarwal00 @upma23"
"594",-3,"RT @friendscongress: When #BJP loses badly in #BiharPolls whose resignation will #Prasad demand?:
A. #NaMo
B. #Shah
C. #Shotgun
D. #Bhagwat…"
"595",-3,"RT @friendscongress: When #BJP loses badly in #BiharPolls whose resignation will #Prasad demand?:
A. #NaMo
B. #Shah
C. #Shotgun
D. #Bhagwat…"
"596",-3,"RT @friendscongress: When #BJP loses badly in #BiharPolls whose resignation will #Prasad demand?:
A. #NaMo
B. #Shah
C. #Shotgun
D. #Bhagwat…"
"597",1,"RT @LtCdr_Atul_Gaur: It is #Hinuds who have created devils like #Mamata, #Laloo, #Nitish, #Rahul, #Mulayam and may more. #WakeUpHindus #Bee…"
"598",-3,"RT @friendscongress: When #BJP loses badly in #BiharPolls whose resignation will #Prasad demand?:
A. #NaMo
B. #Shah
C. #Shotgun
D. #Bhagwat…"
"599",-3,"When #BJP loses badly in #BiharPolls whose resignation will #Prasad demand?:
A. #NaMo
B. #Shah
C. #Shotgun
D. #Bhagwat
E. #Nitish
F. #CEC"
"600",0,"RT @cartoonisjagota: #threeidiots #Nitish #Lalu #Congress https://t.co/4gFMvzgSOj"
"601",1,"More #jdu candidates in fray 3rd phase hopefull #nitish dominates 3rd phase"
"602",1,"Hard fight between #nitish &amp; #modi.#nitish fans have 2 work hard 2 win d #bihar election"
"603",0,"#threeidiots #Nitish #Lalu #Congress https://t.co/4gFMvzgSOj"
"604",2,"3rd phase is crucial for both #bjp+  &amp; #mahagathabandhan  if #nitish leads then it may be #jdu lead govt"
"605",0,"#Modi hits back at #Nitish, likens grand alliance partners to '3 Idiots' : https://t.co/iaKcibZSHc https://t.co/dOg0Fdk4dw"
"606",-2,"#Nitish #Lalua is losing w/o a shred of doubt. https://t.co/Y5jzPGhB1P"
"607",0,"RT @darpans: On a day #Modi tears into #Nitish for ignoring SCs/OBCs/EBCc, Niti Ayog lauds Bihar govt initiative for these groups https://t…"
"608",0,"RT @darpans: On a day #Modi tears into #Nitish for ignoring SCs/OBCs/EBCc, Niti Ayog lauds Bihar govt initiative for these groups https://t…"
"609",0,"RT @darpans: On a day #Modi tears into #Nitish for ignoring SCs/OBCs/EBCc, Niti Ayog lauds Bihar govt initiative for these groups https://t…"
"610",0,"On a day #Modi tears into #Nitish for ignoring SCs/OBCs/EBCc, Niti Ayog lauds Bihar govt initiative for these groups https://t.co/sEh9RTTKGh"
"611",1,"RT @LtCdr_Atul_Gaur: It is #Hinuds who have created devils like #Mamata, #Laloo, #Nitish, #Rahul, #Mulayam and may more. #WakeUpHindus #Bee…"
"612",1,"RT @LtCdr_Atul_Gaur: It is #Hinuds who have created devils like #Mamata, #Laloo, #Nitish, #Rahul, #Mulayam and may more. #WakeUpHindus #Bee…"
"613",1,"RT @LtCdr_Atul_Gaur: It is #Hinuds who have created devils like #Mamata, #Laloo, #Nitish, #Rahul, #Mulayam and may more. #WakeUpHindus #Bee…"
"614",1,"RT @LtCdr_Atul_Gaur: It is #Hinuds who have created devils like #Mamata, #Laloo, #Nitish, #Rahul, #Mulayam and may more. #WakeUpHindus #Bee…"
"615",1,"RT @LtCdr_Atul_Gaur: It is #Hinuds who have created devils like #Mamata, #Laloo, #Nitish, #Rahul, #Mulayam and may more. #WakeUpHindus #Bee…"
"616",0,"@beejoshi Sircar &amp; Ranjan talk #Bihar #elections and #Nitish's and #Modi's development agendas https://t.co/vSkLGbBXtP"
"617",1,"RT @LtCdr_Atul_Gaur: It is #Hinuds who have created devils like #Mamata, #Laloo, #Nitish, #Rahul, #Mulayam and may more. #WakeUpHindus #Bee…"
"618",1,"It is #Hinuds who have created devils like #Mamata, #Laloo, #Nitish, #Rahul, #Mulayam and may more. #WakeUpHindus #BeefBan #DurgaPujaBan"
"619",0,"@misabharti #nitish tak to thik hai par shatru ji #lalu ka naam na le to behtar hoga..
waise dono milkar aur ghatiapa kiye!!"
"620",0,"RT @sunderchand: Front page two #pm #modi #nitish #bihar #election @NBTMumbai @NBTDilli @NBTLucknow https://t.co/bsUrv40Ai4"
"621",0,"RT @sunderchand: Front page two #pm #modi #nitish #bihar #election @NBTMumbai @NBTDilli @NBTLucknow https://t.co/bsUrv40Ai4"
"622",0,"RT @sunderchand: Front page two #pm #modi #nitish #bihar #election @NBTMumbai @NBTDilli @NBTLucknow https://t.co/bsUrv40Ai4"
"623",0,"RT @sunderchand: Front page two #pm #modi #nitish #bihar #election @NBTMumbai @NBTDilli @NBTLucknow https://t.co/bsUrv40Ai4"
"624",0,"@narendramodi हम वैसी सरकार नहीं चाहते जिसमें केवल एक ही व्यक्ति कार्यशिल हो और बाक़ी सारे दर्शक बने रहे.Time to change vote for #Nitish"
"625",-1,"Modiji says #Nitish, #Lalu and #Rahul are #3idiots #BiharBattle #BiharWithBJP #BiharBJPKeSaath ;-p"
"626",0,"RT @sunderchand: Front page two #pm #modi #nitish #bihar #election @NBTMumbai @NBTDilli @NBTLucknow https://t.co/bsUrv40Ai4"
"627",3,"I wonder what roll #Bihar decide, a state on the path to progress and development.! #nitish and #Modi both done good gob respective position"
"628",0,"Front page two #pm #modi #nitish #bihar #election @NBTMumbai @NBTDilli @NBTLucknow https://t.co/bsUrv40Ai4"
"629",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #followingj... https://t.co/YXV4aI8Ewm"
"630",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #wor... https://t.co/1Tq7aapxB0"
"631",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #wor... https://t.co/JCEZVePPxe"
"632",-2,"#Bihar lacks sustained supply of electricity! Telling read in @australian what a shame #Nitish ! #BiharBJPKeSaath https://t.co/VJ58GWelSG"
"633",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #wor... https://t.co/k3GIQQzlER"
"634",0,"RT https://t.co/VpeF8N4pup wingston: #Nitish trashes Modi’s allegation Grand Alliance plotting over reservations https://t.co/3loM2HohRv"
"635",0,"#Nitish trashes Modi’s allegation Grand Alliance plotting over reservations https://t.co/LvgtT5PQvX"
"636",-1,"In Lalu's old bastion, @VanditaMishraIE finds #Nitish governance record is bigger consolidator than any fear factor https://t.co/qXocWOUcRA"
"637",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #wor... https://t.co/feuedQI7mz"
"638",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #wor... https://t.co/pv9XQLRzew"
"639",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #wor... https://t.co/tZafR7yeOS"
"640",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #trazijob #... https://t.co/76Mkumzo36"
"641",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #wor... https://t.co/AJsFH2PbVc"
"642",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #wor... https://t.co/C5S2cquVIs"
"643",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #trazijob #... https://t.co/76Mkumzo36"
"644",-1,"Who is the BJP's CM candidate in #BattleBihar ??. 
No alternate CM candidate to #Nitish. BJP's weak point in Bihar."
"645",0,"@iSearchingI #Nitish will return"
"646",-1,"#Nitish Kumar brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #wor... https://t.co/q10b5ngazE"
"647",1,"What happened to #Nitish ji's promises of electricity? : 
PM @narendramodi 
#BiharPolls #BJP https://t.co/QJrKhlFlYY"
"648",0,"@sardesairajdeep in Bihar it is always litti meat not daal as Rajasthan. #groundzerobihar #Bihar #Biharpolls #media #modi #lalu #nitish"
"649",0,"@sardesairajdeep : Even  #Ramvilas changed his loyalty.
But sir #nitish went to corrupt man and other guy went with correct man"
"650",-1,"RT @SudhanshuSK14: #AntiBiharNitishLalu corruption at peak
during #Jungleraj of #Nitish #BiharWithBjp #Nda #Modi"
"651",-1,"RT @SudhanshuSK14: #AntiBiharNitishLalu corruption at peak
during #Jungleraj of #Nitish #BiharWithBjp #Nda #Modi"
"652",-1,"#AntiBiharNitishLalu corruption at peak
during #Jungleraj of #Nitish #BiharWithBjp #Nda #Modi"
"653",1,"#Nitish Like #Jyoti #Basu, No #Anti-Incumbency Against #Him: Shatrughan Sinha. https://t.co/kok7pLTn5W"
"654",0,"3 iditios #Rahul #Nitish #lalu Vs @narendramodi = Future Of Bihar
????????????????????????
@kiransnm  @ETVRajasthan2 @DainikBhaskar @dna"
"655",0,"3rd phase of #Biharpolls a prestige issue; #Nitish, #Lalu’s home turf and BJP strongholds to vote https://t.co/djfZhzmxkR #BattleForBihar"
"656",0,"It is a false propaganda by #BJPSabkaSaathJumla.Don't believe d #tantrik video. #Nitish is efficient unlike those who talk more &amp; work less"
"657",0,"RT BadeSarkar: 35 yrs #Congress
15 yrs #Lalu
10 yrs #Nitish
60 yrs wasted!

Give #BJP 60 months!
Only #BJP4Bihar can develop Bihar! #AntiBi…"
"658",0,"35 yrs #Congress
15 yrs #Lalu
10 yrs #Nitish
60 yrs wasted!

Give #BJP 60 months!
Only #BJP4Bihar can develop Bihar! #AntiBiharNitishLalu"
"659",0,"RT @vivekedia2000: 35 yrs #Congress
15 yrs #Lalu
10 yrs #Nitish
60 yrs wasted!

Give #BJP 60 months!
Only #BJP4Bihar can develop Bihar!
#Mo…"
"660",0,"RT @vivekedia2000: 35 yrs #Congress
15 yrs #Lalu
10 yrs #Nitish
60 yrs wasted!

Give #BJP 60 months!
Only #BJP4Bihar can develop Bihar!
#Mo…"
"661",0,"RT @vivekedia2000: 35 yrs #Congress
15 yrs #Lalu
10 yrs #Nitish
60 yrs wasted!

Give #BJP 60 months!
Only #BJP4Bihar can develop Bihar!
#Mo…"
"662",0,"35 yrs #Congress
15 yrs #Lalu
10 yrs #Nitish
60 yrs wasted!

Give #BJP 60 months!
Only #BJP4Bihar can develop Bihar!
#ModiJeetaoNitishBhagao"
"663",1,"RT @docsarath399: #Nitish pride is going to come to an end in a month who thinks as if he is #BiharKing.. #ModiJeetaoNitishBhagao"
"664",0,"RT @PrathamChturvdi: @chodri_chacha 
Maine aaj pakdi Fish
Teri Maa Ka Bhosda #Nitish 
#AntiBiharNitishLalu"
"665",0,"@chodri_chacha 
Maine aaj pakdi Fish
Teri Maa Ka Bhosda #Nitish 
#AntiBiharNitishLalu"
"666",0,"RT @krishnpria: #Nitish desperate handshake with Yadav leader Lalu Prasad has not helped either. #ModiJetaoNitishBhagao"
"667",0,"#Nitish desperate handshake with Yadav leader Lalu Prasad has not helped either. #ModiJetaoNitishBhagao"
"668",0,"#Kejriwal asks Bihar to vote for #Nitish Kumar-led alliance... https://t.co/lI6Zirdfub"
"669",1,"RT @docsarath399: #Nitish pride is going to come to an end in a month who thinks as if he is #BiharKing.. #ModiJeetaoNitishBhagao"
"670",1,"RT @docsarath399: #Nitish pride is going to come to an end in a month who thinks as if he is #BiharKing.. #ModiJeetaoNitishBhagao"
"671",0,"@dna @HIN_DU @ArvindKejriwal to busy supporting #Nitish #Khangress party about #Beef topic he continues targeting &amp; insulting #DelhiPolice"
"672",1,"RT @docsarath399: #Nitish pride is going to come to an end in a month who thinks as if he is #BiharKing.. #ModiJeetaoNitishBhagao"
"673",1,"RT @docsarath399: #Nitish pride is going to come to an end in a month who thinks as if he is #BiharKing.. #ModiJeetaoNitishBhagao"
"674",1,"RT @docsarath399: #Nitish pride is going to come to an end in a month who thinks as if he is #BiharKing.. #ModiJeetaoNitishBhagao"
"675",1,"RT @docsarath399: #Nitish pride is going to come to an end in a month who thinks as if he is #BiharKing.. #ModiJeetaoNitishBhagao"
"676",1,"#Nitish pride is going to come to an end in a month who thinks as if he is #BiharKing.. #ModiJeetaoNitishBhagao"
"677",-1,"@anitaparashar77 बिहार के बिकास के तलाश में हम जंगल राज के कितने पास आ गये, जब ये देखा तो घबरा गए जंगल राज के कितने पास आ गये। Shame #Nitish"
"678",0,"#Kejriwal #urges people to #vote for #Nitish #Kumar https://t.co/Qpb6C7xCDI"
"679",0,"#BiharChunav

Appears #Lalu &amp; #Nitish will finish each other by using #Tantrik services.
For #Cong,no #tantrik needed #RGs there.

#BJPwins"
"680",-1,"#Nitish brazens out tantric video, sting expose; dares Modi to debate on Gujarat model #jobs #money #work #: I... https://t.co/3RtUaHtGhx"
"681",1,"RT @sanjeev1: Bihar Polls: What if, just what if Nitish actually wins? This is how it would look #BiharPolls #Nitish #Modi : https://t.co/m…"
"682",1,"#BiharWithBJP
It's clear now, Bihar is voting for #change.
Bihar is voting for #Vikas.
#BJP to get 2/3rd #majority.
#Nitish on his way out."
"683",0,"चारा लालू जी ने खाया पर गोबर ये करते है रोज ������������������ @AAPforINDIA #BiharJagaModiBhaga #nitish  https://t.co/UU3mzCFmwE"
"684",0,"RT @TheStatesmanLtd: #NarendraModi hits back at #Nitish, likens grand alliance to '3 Idiots'
https://t.co/joATbntDz5 https://t.co/z8XdqQqEe4"
"685",0,"#NarendraModi hits back at #Nitish, likens grand alliance to '3 Idiots'
https://t.co/joATbntDz5 https://t.co/z8XdqQqEe4"
"686",2,"@BDUTT I am from #Bihar &amp; @NitishKumar Did Excellent job clap for #Nitish. But due to alliance with @laluprasadrjd I will not support him."
"687",1,"RT @DailyO_: Just how long will #Lalu and #Nitish remain best friends? | @giridhar_jha | https://t.co/PNwEpjWfgd https://t.co/LKzaC7DDpo"
"688",1,"RT @DailyO_: Just how long will #Lalu and #Nitish remain best friends? | @giridhar_jha | https://t.co/PNwEpjWfgd https://t.co/LKzaC7DDpo"
"689",1,"RT @DailyO_: Just how long will #Lalu and #Nitish remain best friends? | @giridhar_jha | https://t.co/PNwEpjWfgd https://t.co/LKzaC7DDpo"
"690",1,"RT @DailyO_: Just how long will #Lalu and #Nitish remain best friends? | @giridhar_jha | https://t.co/PNwEpjWfgd https://t.co/LKzaC7DDpo"
"691",1,"IndiaToday: RT DailyO_: Just how long will #Lalu and #Nitish remain best friends? | giridhar_jha | … https://t.co/IZzWRFJLZH"
"692",1,"RT @DailyO_: Just how long will #Lalu and #Nitish remain best friends? | @giridhar_jha | https://t.co/PNwEpjWfgd https://t.co/LKzaC7DDpo"
"693",1,"RT @DailyO_: Just how long will #Lalu and #Nitish remain best friends? | @giridhar_jha | https://t.co/PNwEpjWfgd https://t.co/LKzaC7DDpo"
"694",1,"Read | Just how long will #Lalu and #Nitish remain best friends? | @giridhar_jha | https://t.co/hrggCwVCYg"
"695",1,"Just how long will #Lalu and #Nitish remain best friends? | @giridhar_jha | https://t.co/PNwEpjWfgd https://t.co/LKzaC7DDpo"
"696",0,"#Biharpolls: Arvind Kejriwal appeals people to vote for #Nitish  https://t.co/gWjA0iLtJ9"
"697",0,"The day #Nitish, #Lalu, #Congress declared tie-up, #BJP got 2/3 majority…we were surprised: #AmitShah
https://t.co/JuRV6Uo2dU"
"698",1,"Why hiding under #Nitish be honest and directly say vote for #CharaChor @laluprasadrjd and #Scammed @OfficeOfRG !!! https://t.co/4PrGIqVwp0"
"699",2,"Make Appeal 2 #lalu as well whether he will remain with #Nitish after #BiharElections or ran away after results  https://t.co/0U03o4gEaW"
"700",0,"Now everybody scare coz #NarenderModi &amp; #NDA leading in #BiharElections
अब तेरा क्या होगा #Lalu &amp; #Nitish 
:-p
#BiharElections"
"701",0,"#BiharPolls | #Nitish, #Lalu are making Biharis, 'Baharis'; How can PM of #India be a 'Bahari': PM @narendramodi"
"702",1,"Bihar Polls: What if, just what if Nitish actually wins? This is how it would look #BiharPolls #Nitish #Modi : https://t.co/mQXd6bebR2"
"703",2,"@ArvindKejriwal #Nitish is an honest person who has done good job in Bihar#"
"704",1,"RT @Telugu_Square: #Bihar's governance better than #ChandrababuNaidu's

https://t.co/RHndPoaXeq
#narendramodi #jagan #nitish #jdu #rjd http…"
"705",1,"RT @Telugu_Square: #Bihar's governance better than #ChandrababuNaidu's

https://t.co/RHndPoaXeq
#narendramodi #jagan #nitish #jdu #rjd http…"
"706",1,"RT @Telugu_Square: #Bihar's governance better than #ChandrababuNaidu's

https://t.co/RHndPoaXeq
#narendramodi #jagan #nitish #jdu #rjd http…"
"707",1,"RT @Telugu_Square: #Bihar's governance better than #ChandrababuNaidu's

https://t.co/RHndPoaXeq
#narendramodi #jagan #nitish #jdu #rjd http…"
"708",1,"RT @Telugu_Square: #Bihar's governance better than #ChandrababuNaidu's

https://t.co/RHndPoaXeq
#narendramodi #jagan #nitish #jdu #rjd http…"
"709",1,"RT @Telugu_Square: #Bihar's governance better than #ChandrababuNaidu's

https://t.co/RHndPoaXeq
#narendramodi #jagan #nitish #jdu #rjd http…"
"710",-1,"Although personal bt y shd Poltcl ldrs, for exampl #Nitish, hav unkempt facial hair growth ...4consumption of poverty ridden masses or what?"
"711",0,"RT @anupnnair: @narendramodi is really #Hitting @NitishKumar out of the parl, this election !! #Nitish is being stripped apart bcoz of his …"
"712",0,"RT @anupnnair: @narendramodi is really #Hitting @NitishKumar out of the parl, this election !! #Nitish is being stripped apart bcoz of his …"
"713",1,"What happened to #Nitish ji's promises of electricity? : 
PM @narendramodi 
#BiharPolls #BJP https://t.co/P1iWNV3P6f"
"714",0,"@NitishKumar आप किसे भोट देंगे उसे जिसे झुठ बोलने और जुमले की मास्टरी है या उसे जिसे काम करने की।#nitish for bihar."
"715",0,"RT @anupnnair: @narendramodi is really #Hitting @NitishKumar out of the parl, this election !! #Nitish is being stripped apart bcoz of his …"
"716",0,"मोदी का पलटवार, हार के डर से मुशायरा कर रहे हैं नीतीश
https://t.co/kyHpHIDTPu #Modi #nitish #BiharBattle #BiharPolls https://t.co/u2tvpPgRyM"
"717",0,"मोदी का पलटवार, हार के डर से मुशायरा कर रहे हैं नीतीश
https://t.co/v5RMPnPSUa #Modi #nitish #BiharBattle #BiharPolls"
"718",0,"RT @EenaduIEnglish: #BJP dares #Nitish to make his stand clear on #scams by #RJD, #Congress  http://t.co/vj3Z2QVlue #BiharBattle #Bihar htt…"
"719",-1,"@narendramodi is really #Hitting @NitishKumar out of the parl, this election !! #Nitish is being stripped apart bcoz of his #Arrogance !!!"
"720",0,"#Kejriwal urges people to vote for #Nitish | https://t.co/WvYDvc8XqZ"
"721",0,"ನಿತೀಶ್ ಕುಮಾರ್‌ಗೆ ಮತ ನೀಡಿ: ಕೇಜ್ರಿವಾಲ್ ಮನವಿ - https://t.co/CeoPID8q64
#nitish kumar #kejrival Arvind kejrival https://t.co/GcjhBiWbzA"
"722",0,"Ground Zero #Bihar: #NarendraModi vs #Nitish Kumar. 
 Read More At:- https://t.co/qCIUuUjVa7"
"723",0,"#Kejriwal asks #Bihar to #vote for #Nitish Kumar-led alliance... https://t.co/uHz8DpGEZH"
"724",0,"I appeal to .@ArvindKejriwal to say this to brothers &amp; sisters of Bihar that Vote for #Nitish is equal to Vote for Scam King #Lalu &amp; #Sonia."
"725",0,"#Lalu/#Nitish/#Pappu blessed by #Kejri-अंधे अंधा ठेलिया सारे कूप पड़ंत! #Modiji ही इस चौकड़ी से #Bihar बचा सकते हैं। https://t.co/gthn61jBcT"
"726",0,"Liar..#kejriwal #nitish #lalu  https://t.co/BVRLdwyJIM"
"727",-1,"#Nitish ridicules Modi over EBC status claim - https://t.co/TfTbyDyr2I"
"728",2,"@ArvindKejriwal thanks !

For your support and  best wishes !!
Definitely we r going to vote 4 @NitishKumar ! Our support nd vote 4 #Nitish"
"729",0,"@ArvindKejriwal voters please vote for....Bihar #Nitish kumar"
"730",-2,"@ArvindKejriwal #tmesnow #bjp  must b mad after preaching 4 curruption 2 ask ppl 2 vte 4 disastrous #LALLU #nitish  Lks bcme chp politician"
"731",1,"@the_hindu Y'day #RahulGandhi campaigned &amp; #Mamata appealed and today @ArvindKejriwal appeals to Biharis to vote #Nitish. So #BJP gain sure."
"732",0,"RT @sbajpai2806: The day #Nitish  #Lalu  #Congress declared tie-up, #BJP got 2/3 majority…we were surprised: @AmitShah https://t.co/yEdJa8a…"
"733",0,"The day #Nitish  #Lalu  #Congress declared tie-up, #BJP got 2/3 majority…we were surprised: @AmitShah https://t.co/yEdJa8aNaa 
#BiharPolls"
"734",1,"@firstpost When secular #Lalu&amp; #Nitish promised to snatch quota benefit from backward class in favor of minority,that wasn't communal twist?"
"735",0,"@ArvindKejriwal why not, ab apne keh diya to #nitish ji ko kya #lalu ji ko bhi vote kr denge sab."
"736",1,"#Delhi CM bats for #Nitish tweets ""I appeal to the brothers n sisters of Bihar to vote to make Nitish ji the CM of Bihar"""
"737",0,"@NitishKumar k pass 10years kam pr gye...tb kya kr liya #nitish ne... https://t.co/cBpsV1MQy9"
"738",-1,"#Biharpolls: 24 hours to go for Phase 3, #Modi says #Nitish and #Lalu messing with #SC, #ST, #OBC reservation | https://t.co/3vcHu6PZxS |"
"739",0,"This means #Nitish and #Lalu will spend all day fire fighting. Will be hard to recover..  https://t.co/WQrsOSc9CY"
"740",0,"#Hajipur
#Raghopur LAC voters attended #NaMo Rally at Hajipur was far more than combined crowd of #Lalu &amp; #Nitish Rally in #Raghopur"
"741",-1,"RT @trulytazz: BJP lost the elections the day they decided to put #Modi against #Nitish. A PM must never stoop down to state politics. Card…"
"742",-2,"BJP lost the elections the day they decided to put #Modi against #Nitish. A PM must never stoop down to state politics. Cardinal sin! #Bihar"
"743",1,"Does Elephant gets on Dog's level when all they do is bark..?!?! #Nitish you better have dinner with ur #Lalu baits https://t.co/rlaL63UoUl"
"744",1,"#Bihar's governance better than #ChandrababuNaidu's

https://t.co/ecHewhlkqY
#narendramodi #jagan #nitish #jdu #rjd https://t.co/30gmCc6cVz"
"745",1,"#Bihar's governance better than #ChandrababuNaidu's

https://t.co/pD4otKdu1B
#narendramodi #jagan #nitish #jdu #rjd https://t.co/bGAO6PFRCr"
"746",1,"#Bihar's governance better than #ChandrababuNaidu's

https://t.co/Xq8XYCy9ta
#narendramodi #jagan #nitish #jdu #rjd https://t.co/rCTWOPbXyL"
"747",1,"#Bihar's governance better than #ChandrababuNaidu's

https://t.co/GOSnYpKWQ4
#narendramodi #jagan #nitish #jdu #rjd https://t.co/B7ynQjG6gm"
"748",1,"#Bihar's governance better than #ChandrababuNaidu's

https://t.co/EjOljTHtq5
#narendramodi #jagan #nitish #jdu #rjd https://t.co/NIG6wUioav"
"749",1,"#Bihar's governance better than #ChandrababuNaidu's

https://t.co/yAzzpF8C4n
#narendramodi #jagan #nitish #jdu #rjd https://t.co/Ge7csYwHpp"
"750",1,"#Bihar's governance better than #ChandrababuNaidu's

https://t.co/RHndPoaXeq
#narendramodi #jagan #nitish #jdu #rjd https://t.co/f1V4RzTM8O"
